g2_n_id,att1,att2,att3,att4,att5,att6,att7,att8
101032,3,4,5,4,3,1,5,1
68991,5,4,5,2,2,2,1,5
80492,5,3,2,1,5,3,4,1
72909,1,1,3,1,1,1,5,1
65884,1,5,2,1,4,3,5,4
96799,2,2,5,4,3,3,5,3
103436,2,2,2,1,2,2,2,3
107708,1,3,1,1,2,5,2,2
59831,4,4,3,3,3,2,4,5
75094,2,5,4,5,1,5,3,2
104368,2,2,4,2,2,5,1,2
100412,1,2,1,1,1,2,1,1
81737,3,2,2,4,4,5,4,2
61299,5,4,1,3,2,4,3,5
113392,1,5,2,1,3,5,2,5
68363,2,2,3,4,1,1,5,4
114554,5,4,5,1,2,4,2,3
104478,5,2,4,4,4,5,5,3
78983,1,4,1,1,1,4,1,2
80844,3,1,4,4,1,2,5,4
109007,3,5,2,2,5,2,3,2
98817,1,4,2,3,3,1,1,2
88024,1,1,5,4,2,2,3,3
75444,2,5,3,5,1,5,5,3
61720,4,2,2,5,1,5,1,1
98920,3,2,4,4,1,4,5,2
104649,2,4,5,5,4,4,4,5
87017,1,4,2,2,2,4,2,3
74793,4,3,1,4,1,2,5,5
74825,2,5,3,1,2,2,4,2
77347,5,5,1,1,5,2,5,3
88208,1,4,3,2,5,1,3,5
92738,5,3,4,5,3,1,4,4
105611,2,3,1,1,1,2,3,1
91056,1,1,2,5,5,3,5,5
64243,1,4,2,5,3,4,4,1
73491,4,4,3,5,2,3,2,2
107149,2,5,4,4,4,1,3,4
58582,5,3,4,4,1,2,3,2
100723,4,5,4,2,2,1,4,3
66481,2,4,4,3,2,2,5,2
83433,5,3,2,3,5,5,3,3
76557,4,4,4,3,4,2,1,5
109338,4,5,3,5,2,3,2,1
60184,2,3,1,1,5,2,1,5
85788,1,4,2,1,5,1,1,1
102828,2,4,4,3,1,2,2,5
69678,5,5,5,4,5,3,4,5
58380,4,4,3,4,5,1,5,5
106041,1,2,1,4,1,2,3,3
74043,1,2,5,4,2,1,1,4
91866,5,4,3,4,1,2,1,5
92472,4,3,5,5,2,3,3,3
66790,2,2,4,2,3,3,1,3
77983,1,4,2,5,3,3,4,4
97219,4,3,2,1,5,4,4,5
110799,2,3,4,2,1,2,5,5
105404,3,3,2,4,4,1,4,1
114059,1,3,4,3,1,2,3,4
115005,1,5,1,1,1,4,3,4
71334,3,5,2,4,4,1,5,1
103566,4,2,1,5,1,2,1,4
108894,5,5,3,2,3,4,3,2
101990,5,4,4,4,3,3,1,4
89015,4,2,4,2,5,1,3,1
108948,4,5,3,4,5,4,4,3
72827,1,1,1,2,5,4,1,4
88816,5,3,4,1,2,2,1,3
72084,5,4,3,1,3,1,5,5
63901,4,5,5,1,3,4,5,4
87428,4,5,2,3,2,5,2,2
101338,3,1,5,2,2,1,1,1
113489,5,4,3,3,5,4,1,2
83580,1,3,3,3,5,4,5,4
66150,3,3,2,2,4,1,3,4
91629,1,1,3,2,1,3,3,5
115574,1,2,5,3,5,3,5,3
100892,1,1,2,4,4,3,5,2
60311,2,4,1,4,5,5,1,3
105107,2,5,2,5,4,4,5,1
102843,3,2,3,1,2,4,5,2
74394,2,3,3,3,3,1,3,3
82630,5,5,3,3,5,1,3,5
99311,4,2,1,2,2,3,1,5
88136,1,5,3,5,4,5,5,2
71382,2,2,4,3,2,2,3,2
103345,1,3,5,2,2,1,3,2
93594,5,3,5,1,1,5,4,1
109202,5,4,5,2,5,3,4,1
68315,1,2,2,3,5,4,1,5
92975,1,1,1,1,5,3,4,4
94633,4,4,3,5,1,3,2,3
67496,2,5,5,1,2,4,5,4
99497,1,1,5,4,1,2,4,5
86865,3,2,5,4,1,1,1,5
85728,3,3,4,2,4,2,1,5
80104,1,5,3,4,3,3,4,4
62880,3,4,4,1,4,5,4,5
103792,3,4,2,1,4,5,3,2
78197,3,1,5,4,4,5,5,5
79688,1,4,3,4,3,3,2,2
83385,5,3,1,2,1,5,3,3
82938,3,3,1,3,3,1,1,4
108995,1,1,3,5,4,3,1,1
104088,4,5,1,2,1,3,5,3
75062,4,4,1,3,3,5,2,4
66920,1,4,4,4,3,1,4,2
103765,3,2,1,5,2,2,1,5
104027,5,2,3,5,5,1,1,5
101012,2,4,2,1,3,1,1,2
58946,4,3,2,2,3,2,3,1
111495,4,3,2,1,4,5,3,4
82932,4,2,4,5,5,4,2,3
98567,5,1,1,1,2,2,2,2
72280,3,3,3,1,2,3,1,5
91200,5,5,4,4,1,3,2,3
74909,3,1,2,4,4,2,3,3
104582,5,4,3,5,1,2,2,2
101393,2,5,5,1,5,4,4,4
83548,2,3,2,4,2,1,1,2
68833,5,5,1,3,2,4,4,1
62321,1,3,1,3,1,3,4,2
111156,1,2,2,5,5,3,5,3
81054,3,3,5,4,3,4,3,5
62539,2,5,1,1,4,2,5,3
75902,1,5,3,4,2,2,4,1
101242,5,5,2,1,4,4,4,3
80403,3,4,2,1,2,3,4,1
65924,3,1,5,1,4,4,4,2
76945,2,3,3,1,3,5,2,4
108764,5,3,3,3,3,3,4,1
75616,3,5,5,1,1,5,2,1
68428,4,3,4,4,1,1,3,5
102898,1,2,5,4,2,3,2,4
110358,5,5,4,3,3,4,4,5
61524,3,1,2,1,4,5,1,1
76478,5,3,1,1,2,2,4,2
61371,4,3,2,5,5,5,1,4
90747,3,1,3,3,1,2,4,4
84142,4,3,4,2,3,5,3,3
106434,5,1,1,3,4,4,3,5
89486,1,3,1,1,1,1,4,2
75688,5,1,5,2,5,1,4,4
91026,5,1,1,2,4,2,5,3
67574,1,1,3,3,2,1,4,4
78538,2,5,5,4,3,2,2,3
86430,4,5,1,3,4,4,3,1
108402,5,3,4,4,3,3,2,3
69256,2,2,5,5,2,2,1,2
74142,5,1,1,2,1,1,4,1
62883,3,4,5,5,4,1,1,1
89705,3,1,2,5,3,4,4,3
70467,4,4,4,5,5,5,1,4
110178,2,1,5,5,2,3,5,2
104621,1,1,3,5,1,1,5,4
80100,4,3,3,3,3,4,3,2
61175,2,5,3,4,5,2,3,4
69407,1,2,5,4,3,5,1,3
61219,5,2,3,3,1,4,1,5
76194,4,1,4,3,5,1,4,4
60967,5,1,3,2,2,2,1,3
93488,2,4,4,3,4,5,5,1
104432,5,3,1,3,2,3,3,3
65279,5,4,1,1,5,3,3,3
110851,5,1,3,5,4,5,1,3
76206,5,4,1,5,1,4,2,4
69409,3,3,4,4,5,4,3,3
95373,1,1,3,2,5,1,4,1
89742,3,4,2,5,2,5,1,4
70411,3,2,5,3,5,4,4,3
63361,3,4,4,1,1,2,2,3
110159,5,3,4,1,3,1,2,2
62356,5,5,2,1,5,5,5,5
81006,4,3,1,5,4,3,4,5
106184,2,1,2,1,5,3,4,4
88200,5,2,5,3,4,4,3,2
83730,3,1,2,2,3,5,4,5
73694,5,1,5,1,4,5,2,4
63495,2,4,5,5,5,2,2,1
111034,1,5,2,1,3,3,1,4
91825,4,4,1,4,5,4,1,2
81257,2,4,3,3,4,4,3,4
86682,4,4,3,5,2,1,3,1
91197,1,3,2,2,3,5,1,3
78780,5,5,4,4,4,2,4,4
74752,4,5,2,5,5,5,3,3
61519,2,1,5,3,5,2,3,3
77766,1,2,3,2,1,4,4,5
66400,1,4,4,2,5,2,3,4
62891,4,5,5,2,2,3,5,3
112752,5,4,4,2,4,4,2,3
63261,4,5,3,4,1,1,2,2
63664,1,4,2,4,4,4,4,5
85379,5,2,3,1,1,4,3,3
69795,3,4,4,1,4,1,4,3
60260,4,4,4,1,3,5,2,5
92802,1,4,2,4,2,3,5,2
89289,4,2,4,1,3,1,5,1
90721,1,1,3,4,1,4,5,1
93369,1,1,2,2,5,2,2,2
114580,1,3,3,4,5,4,2,2
59783,1,4,3,1,5,3,1,4
58822,1,1,5,2,3,5,3,3
77033,3,5,2,4,1,2,2,2
59157,1,5,1,4,3,5,5,4
98298,1,2,1,4,1,1,3,4
109474,1,3,1,4,5,1,2,1
106476,3,5,5,5,5,3,1,4
98551,1,4,4,4,2,3,1,3
100188,2,5,2,2,5,2,2,3
62663,1,5,3,2,3,5,1,2
100316,1,1,4,2,5,1,2,5
86994,1,2,1,1,1,5,4,3
67179,3,2,2,3,5,3,2,2
112632,4,3,5,4,1,3,1,2
89827,3,2,1,4,5,1,4,5
103826,5,3,3,3,5,5,4,2
70115,2,3,5,4,4,3,1,3
98022,1,2,5,5,4,4,5,4
59659,4,5,3,2,1,4,3,4
68528,4,2,4,1,1,2,4,3
64968,3,2,5,4,2,3,4,4
109968,5,1,2,5,4,4,5,2
66678,3,2,1,4,3,4,1,3
71248,4,2,3,2,2,5,2,1
66949,3,3,2,3,4,2,4,3
84284,5,2,5,1,1,5,4,5
77530,5,1,1,5,2,4,2,1
90279,3,4,2,1,1,4,5,1
77378,5,3,3,3,3,5,1,3
91518,4,4,3,2,1,3,5,5
85803,3,2,4,4,4,1,3,4
94857,5,5,3,1,5,1,2,1
72582,5,5,1,2,3,3,1,5
105706,2,2,5,3,5,1,2,3
67548,1,5,1,3,5,5,3,1
67624,4,3,2,5,1,4,1,2
114921,4,1,3,4,4,4,3,1
63533,5,3,5,2,1,4,3,4
75325,3,4,3,4,3,2,4,2
79832,1,1,3,4,3,1,4,4
97029,4,5,1,3,2,1,3,5
58940,3,4,4,4,3,3,4,2
68094,1,1,1,4,5,4,2,5
99275,1,4,1,2,3,4,2,1
93345,5,4,5,5,2,3,4,2
75155,3,5,1,2,1,2,4,3
115404,1,5,4,5,5,3,2,2
96897,5,2,1,5,3,5,1,2
59282,3,4,4,4,4,2,1,3
93937,1,3,1,5,2,1,3,5
92029,1,2,1,2,2,4,2,5
110987,4,4,3,4,3,3,1,2
68781,1,1,2,3,5,2,4,4
111483,1,2,4,5,3,1,2,4
92442,1,5,3,4,1,1,5,1
90942,1,3,2,3,4,5,1,1
87750,4,2,1,2,4,5,5,1
87347,2,3,3,2,3,2,3,4
112264,2,4,4,2,3,3,2,5
96224,4,4,4,2,3,3,1,4
73840,2,2,4,4,5,5,5,4
97067,4,3,5,4,2,3,2,3
63431,1,1,1,4,2,2,2,5
108573,3,4,3,3,2,3,3,2
61893,4,4,5,1,1,4,3,1
78224,4,3,1,2,1,1,3,2
60794,5,1,1,4,1,1,3,3
60848,2,1,2,3,2,1,5,4
103455,3,5,3,1,5,5,4,1
106600,2,5,5,3,1,3,5,5
84634,4,5,2,4,4,3,5,2
67570,5,3,4,1,5,3,3,5
88052,2,4,4,3,4,1,2,2
95071,5,4,5,1,4,1,4,5
107947,1,1,2,1,4,1,4,4
62954,2,1,5,4,3,3,4,1
61787,3,1,3,1,5,1,5,3
59038,2,2,1,2,2,1,1,5
63364,5,1,3,5,4,2,1,2
74610,4,1,5,5,1,1,4,2
65324,5,1,5,3,2,5,2,5
86490,1,5,2,2,2,2,1,2
113455,2,4,5,1,5,3,5,5
82235,4,3,3,2,2,4,3,5
100472,3,1,2,5,5,4,4,1
67708,4,1,5,2,2,5,1,1
71714,4,4,2,4,4,4,2,5
94413,1,3,1,3,1,4,3,3
65989,1,1,1,5,1,2,2,5
93260,2,2,5,3,4,1,1,5
85399,1,5,5,4,2,3,4,3
60275,1,3,1,3,5,3,4,3
109317,4,2,2,4,2,5,3,1
105386,2,3,2,5,1,3,5,4
66398,1,3,1,3,5,2,4,3
103871,3,3,1,5,1,1,4,1
69687,3,3,1,1,4,5,3,2
73575,3,5,1,3,2,4,4,4
80409,3,4,5,3,2,5,4,5
63640,1,1,3,3,5,1,3,2
76060,3,3,3,4,5,3,5,3
104333,3,4,2,3,4,4,5,5
60717,2,1,1,2,4,1,3,3
76691,2,4,2,5,1,2,5,1
94948,5,3,2,1,3,3,1,1
82340,5,5,4,1,5,1,3,4
103858,3,3,1,3,2,5,3,1
96854,1,1,5,5,3,2,5,5
110585,3,1,3,1,3,3,1,3
101308,2,1,2,1,4,4,1,1
74736,2,4,3,1,1,5,1,4
83078,1,4,5,5,4,4,5,4
63693,3,1,1,5,3,4,3,5
79120,1,5,1,1,1,5,1,3
94936,2,3,5,3,4,1,3,4
64510,1,5,2,2,3,3,3,5
77030,3,2,4,1,4,1,4,2
83014,5,2,3,4,2,5,3,4
89599,3,1,5,4,4,3,1,5
94040,3,5,2,4,4,5,1,1
87301,1,5,5,3,3,2,3,3
90440,3,4,1,1,1,5,3,5
79468,4,5,1,5,4,1,2,2
76116,2,5,4,4,3,1,1,2
81686,2,5,2,1,5,3,5,3
79415,4,5,3,3,4,3,3,5
111906,2,3,3,4,2,1,3,3
70909,5,3,5,1,4,1,4,5
61342,1,4,5,4,4,4,3,5
92584,2,3,3,4,5,1,5,4
89819,4,1,4,5,5,1,2,4
106609,4,2,5,5,3,1,5,1
98427,3,4,1,4,2,2,2,3
82273,3,2,1,2,5,1,1,4
88780,3,5,4,1,5,3,1,2
78236,1,2,5,3,2,2,5,4
59341,1,3,5,3,3,3,1,5
80534,2,2,5,1,4,3,1,5
90384,3,5,3,1,4,4,2,1
106069,3,5,5,4,5,5,2,3
98003,2,1,3,1,3,2,5,5
107072,2,3,1,5,1,2,5,4
92141,4,2,1,4,1,5,4,4
84495,3,3,2,3,4,3,4,1
64142,3,1,3,3,3,5,4,1
74817,4,1,4,2,2,1,5,3
71391,1,2,2,1,4,5,2,5
62424,4,2,2,5,5,5,4,3
88664,3,2,5,1,2,5,1,3
96592,5,5,2,4,4,2,2,2
99660,4,2,3,4,1,3,1,5
102696,3,5,1,3,1,4,1,1
109925,3,4,2,2,2,4,1,5
106436,3,3,1,2,5,3,5,3
61169,5,5,3,1,5,4,1,1
109876,3,4,3,3,5,2,4,4
74758,5,2,5,1,1,2,1,5
59362,2,1,3,5,4,1,1,5
88967,4,4,1,3,5,3,1,5
82247,4,1,3,3,4,4,4,3
106755,1,4,5,5,3,4,3,2
112452,5,2,3,1,1,3,1,5
104495,3,4,4,2,2,4,5,2
76684,2,5,3,4,3,3,5,5
70613,3,1,4,2,3,2,3,4
102825,5,1,3,1,3,2,1,5
60576,1,4,1,5,2,5,2,2
90281,3,1,5,3,4,3,2,3
101066,3,2,2,5,1,5,2,2
108536,5,1,4,4,3,4,3,5
85585,3,3,3,1,1,3,3,4
111124,1,3,1,4,1,1,1,1
112096,4,4,1,5,3,2,2,4
74632,2,5,2,4,4,5,5,5
104448,4,1,2,1,3,3,1,4
59336,1,1,1,4,2,1,5,5
60607,3,5,3,3,1,2,5,2
110861,4,2,3,4,3,4,1,1
108098,2,5,2,3,5,1,5,4
105016,1,1,2,5,3,4,5,2
102052,5,2,5,3,1,4,1,2
113720,4,2,2,4,4,3,1,1
85203,4,2,4,3,1,4,4,3
62537,3,2,5,4,3,5,2,4
107531,4,3,3,1,1,4,5,2
93705,5,1,1,5,1,1,3,4
61639,4,3,4,4,2,3,2,5
87558,4,1,2,1,4,3,2,4
85625,4,4,3,1,4,3,2,5
83388,5,5,2,1,1,4,2,5
101518,1,3,4,2,4,5,4,4
62509,1,4,1,4,1,5,5,2
86887,1,3,1,5,4,2,1,4
62672,5,3,3,5,5,4,2,2
61043,3,5,1,5,1,1,2,1
107490,4,5,5,1,3,1,3,4
63784,2,4,4,2,3,4,5,3
77006,5,2,2,1,5,3,3,4
75782,2,4,3,2,5,4,5,2
84148,2,3,3,3,2,4,4,1
113621,2,5,5,2,4,5,1,2
112008,3,4,1,1,3,5,3,4
97786,2,4,1,1,2,2,1,3
79298,4,2,2,5,4,1,5,3
59588,1,3,5,5,1,2,5,2
96731,2,1,3,5,5,5,4,3
61922,5,4,3,2,1,3,4,5
67218,3,5,1,1,2,4,1,1
91998,1,4,3,2,1,1,1,1
100494,3,3,2,5,3,4,3,4
80704,2,2,4,3,1,2,5,2
84206,2,2,4,5,2,3,3,4
77546,5,5,3,3,2,5,2,3
75158,3,3,4,5,2,1,1,1
86283,5,1,1,3,5,3,5,4
100161,2,2,2,1,1,1,1,4
61245,4,5,3,1,1,1,4,2
65038,2,2,1,5,4,5,3,4
81806,3,3,1,2,3,5,3,4
80578,1,1,2,2,5,1,3,4
59207,4,2,3,3,5,5,3,1
86790,5,4,4,3,2,5,3,5
65127,5,1,2,5,4,4,2,2
58891,4,5,3,2,2,2,4,2
112971,3,4,2,1,2,5,5,3
86487,4,1,3,2,2,3,1,2
110544,5,2,2,5,2,1,4,2
86159,5,2,4,3,5,2,3,1
71183,1,1,3,1,4,2,3,1
59284,2,2,2,2,2,1,4,1
74831,4,4,2,1,4,2,5,4
100258,3,2,5,4,3,4,4,5
71572,5,1,1,5,1,2,2,2
65831,5,3,2,3,3,3,3,1
83060,4,2,1,2,4,2,2,2
87833,2,2,5,2,3,2,5,4
110438,5,1,1,2,2,5,4,2
83847,1,1,1,2,2,3,5,3
60057,3,1,4,3,3,1,4,4
91159,4,1,4,3,3,1,5,1
105632,2,3,3,3,3,4,3,2
66574,4,5,4,3,5,2,1,5
79171,3,2,3,2,5,2,4,5
84460,5,3,3,2,1,2,3,2
70663,1,5,3,2,3,3,5,1
83971,1,4,4,3,5,5,2,3
93623,1,3,5,1,1,1,2,4
70298,2,4,1,1,3,4,3,3
106748,1,2,2,5,1,3,3,5
112067,1,5,3,1,5,2,3,3
68484,2,4,5,3,1,5,3,1
93182,5,4,2,2,3,4,1,5
102708,4,2,3,4,4,2,4,1
71016,3,1,2,2,1,1,2,1
75594,1,5,4,4,3,2,3,3
96926,4,1,4,3,1,2,3,1
74015,2,3,1,3,1,5,4,4
106732,4,5,1,4,4,4,4,4
103479,3,1,3,3,4,3,4,2
71554,5,3,1,2,2,1,4,1
76850,1,2,5,3,1,3,3,3
108690,3,1,1,3,5,1,4,1
75266,3,4,5,4,4,5,5,5
75577,1,2,3,2,2,4,5,5
99274,3,2,2,3,1,3,2,4
80775,5,2,2,3,4,2,4,3
92070,3,3,3,4,1,2,3,2
84823,4,3,3,1,3,5,4,4
64632,1,2,5,2,5,5,5,1
103246,4,3,5,4,3,2,2,5
111299,5,4,3,5,5,2,5,1
97808,4,3,4,5,2,2,5,2
71652,4,5,1,5,3,1,1,5
113514,1,5,3,1,3,4,4,4
81016,5,2,1,3,5,1,2,3
111026,5,2,5,5,4,1,4,3
84860,2,4,5,4,5,5,1,3
91532,5,4,3,3,5,4,3,5
66857,1,2,5,3,3,4,1,2
85059,2,5,2,5,2,1,1,5
98825,1,1,4,5,3,5,5,5
65792,2,4,2,2,5,2,1,2
69157,4,2,5,1,5,1,5,2
73884,3,5,1,2,2,3,4,2
77833,5,3,2,4,5,5,4,1
64125,1,5,5,1,1,3,1,5
90726,5,2,2,5,2,2,1,2
65965,5,5,4,1,5,1,5,4
113829,4,4,3,4,1,3,3,1
79482,1,5,2,1,3,2,4,4
70608,2,3,4,3,5,1,2,1
79290,4,4,5,2,4,4,2,4
91884,4,2,1,3,1,1,1,4
83922,2,4,1,4,1,4,2,4
79995,4,2,4,5,5,1,2,5
95393,1,5,4,2,3,4,4,3
60261,4,1,4,1,3,3,1,4
72333,4,3,1,3,4,5,2,4
76217,1,5,4,5,1,1,3,3
108949,4,4,1,1,1,4,1,5
60117,5,2,2,1,3,4,1,2
98061,4,4,4,5,4,5,1,4
65055,4,3,4,3,4,5,1,2
100730,5,3,3,1,4,2,2,5
61201,1,2,4,5,3,4,1,1
70385,5,1,3,1,3,3,2,2
70985,1,3,1,3,4,1,2,2
74003,3,3,3,1,5,3,2,4
62391,3,5,2,2,1,3,4,5
95558,3,2,4,5,2,3,4,4
94672,5,3,5,2,4,3,2,3
83447,5,1,4,2,4,1,5,3
98095,1,3,5,2,1,3,2,4
74852,4,5,1,5,4,2,1,2
88038,4,2,1,5,3,2,2,1
113219,4,4,1,3,5,3,2,5
68064,2,4,1,4,5,1,4,3
80001,4,2,2,5,1,2,3,5
73443,1,2,5,1,4,5,2,4
69979,5,2,2,1,2,5,2,1
69620,2,2,1,4,4,4,3,2
58430,3,3,1,5,2,3,3,4
80242,4,4,2,4,4,4,1,3
106341,3,4,5,5,1,3,5,2
91734,2,4,1,3,5,2,3,4
79195,3,3,4,5,2,5,1,3
85851,4,5,4,5,5,1,3,4
86896,2,5,2,3,3,3,5,3
103597,1,4,2,2,1,1,5,2
81079,1,4,2,2,4,3,4,1
87429,1,5,1,5,4,4,1,2
84718,3,2,3,1,2,5,3,2
78603,2,5,2,2,1,2,5,3
60560,3,1,5,2,5,3,3,4
66797,1,5,5,1,4,4,2,3
61185,1,1,4,1,5,5,4,1
88862,2,5,5,5,2,2,4,1
59467,5,5,1,4,5,4,4,5
66634,1,2,1,1,5,5,3,5
71993,2,1,1,2,1,4,4,2
72688,5,1,3,1,1,3,1,4
63293,1,4,3,3,2,5,5,5
93891,4,2,3,1,5,5,4,2
77509,1,5,2,3,4,1,5,2
99535,5,3,2,1,5,4,2,5
102155,2,1,1,4,5,3,2,1
114776,4,5,1,2,1,1,2,3
81765,2,4,2,1,4,5,3,5
64288,4,2,3,3,3,4,2,5
75113,4,2,3,2,5,1,4,3
98512,2,3,5,3,4,2,4,5
73888,3,1,1,2,1,5,3,3
90429,1,3,5,3,4,1,2,1
105154,2,2,2,1,1,3,5,3
113316,5,1,1,3,1,3,4,1
99527,3,3,3,1,1,4,1,4
110713,4,2,3,4,2,2,5,4
78328,2,5,4,4,2,5,5,1
61844,3,5,3,1,5,1,5,1
82381,3,1,1,3,5,3,5,4
82597,2,5,4,1,5,2,5,2
99829,5,3,3,1,3,1,4,3
65217,4,4,1,5,4,1,2,4
90208,2,2,3,3,4,4,1,4
100894,3,5,4,3,3,4,4,3
86999,2,1,5,5,3,5,3,2
111442,5,3,2,5,4,3,4,3
104755,3,5,4,3,2,4,3,2
104264,3,1,1,5,2,3,3,2
89850,2,5,3,4,5,5,1,5
89214,2,2,1,2,2,5,2,2
74440,2,3,5,2,5,2,2,1
98466,1,3,3,5,4,2,1,3
90931,3,1,3,3,2,3,5,3
97623,1,3,1,5,5,3,5,3
89523,2,5,1,5,1,1,2,4
113709,3,4,5,2,1,3,2,4
88167,1,3,3,4,2,5,1,1
96777,5,4,3,1,3,1,2,4
80765,1,2,2,4,5,1,3,2
69234,1,5,4,4,1,3,4,3
71728,4,1,3,2,4,2,4,3
103939,1,3,1,3,1,3,3,1
75931,5,4,5,2,2,5,1,2
78690,4,4,1,4,2,2,5,3
67935,5,3,5,5,1,5,5,2
100959,5,2,3,5,4,3,5,4
90698,4,1,3,1,5,4,3,4
101965,1,3,1,5,1,5,1,5
77456,1,3,4,5,3,5,4,3
113691,1,3,3,5,4,1,2,1
61846,4,2,2,3,2,3,4,1
79947,2,1,1,4,5,2,3,4
66686,4,4,1,2,2,4,4,5
107889,1,4,2,5,4,1,4,4
87454,3,1,3,3,2,1,5,3
98553,5,2,4,2,3,4,3,5
100184,1,1,4,5,4,4,4,5
99734,2,2,5,5,4,5,3,4
65404,1,4,2,3,1,4,4,3
84827,2,1,5,2,5,4,2,3
80834,5,1,5,3,5,1,5,4
86308,4,1,3,3,1,3,5,1
115277,4,4,1,1,4,1,1,2
94526,3,5,5,5,1,3,4,1
87456,2,5,4,1,5,4,2,2
109750,1,3,5,1,1,1,3,2
62641,1,3,5,5,5,1,1,2
98866,2,4,1,4,5,2,2,1
61985,3,4,4,1,2,5,5,4
67744,5,2,4,2,2,3,4,3
61010,2,2,3,1,3,2,1,3
107645,2,5,5,4,2,1,5,2
115635,2,1,2,4,2,5,3,2
112111,1,3,4,5,3,4,5,5
112256,2,5,5,4,4,3,5,1
88704,5,4,2,3,1,1,2,3
97608,2,2,4,1,5,1,5,4
87886,1,1,2,1,1,5,4,2
113930,1,3,5,4,4,3,5,3
67924,4,4,1,4,4,3,3,3
85248,1,3,1,5,5,1,3,2
93327,5,4,3,1,2,1,3,1
105543,2,2,1,5,1,5,3,5
87514,4,4,1,3,3,3,5,4
105234,4,1,5,5,2,5,3,2
81579,3,5,3,2,2,3,1,1
82331,3,1,1,1,3,5,1,5
69949,3,2,1,2,4,2,1,2
100647,4,3,4,4,5,3,2,3
102660,2,2,4,2,2,2,1,4
94833,5,5,2,5,1,5,4,2
99328,3,3,2,5,4,5,5,5
107847,1,3,5,1,4,1,1,1
74335,1,1,3,1,4,3,2,2
83501,5,1,1,2,5,4,1,3
58435,4,5,3,4,1,4,3,3
115116,3,2,4,2,3,3,4,5
72733,4,5,4,4,1,1,3,3
63314,1,5,3,2,3,5,4,1
81946,4,5,3,1,2,5,5,1
90025,2,2,2,4,3,1,5,3
68862,4,1,5,4,2,4,1,1
79548,5,3,3,1,1,4,4,3
104213,2,4,4,4,5,4,4,4
79451,2,3,1,2,1,5,2,4
74121,1,4,1,4,4,4,5,2
85073,3,4,5,1,3,2,1,1
83533,3,2,4,5,1,1,4,3
98826,3,2,5,5,1,2,3,4
101189,3,1,4,2,4,2,1,3
80077,2,5,3,5,3,3,3,2
100333,1,2,3,5,3,2,2,4
90635,3,1,5,3,5,4,3,2
82173,5,3,4,3,1,3,2,2
67680,5,2,4,3,4,3,4,4
113009,4,1,3,2,3,2,1,5
78956,4,3,3,3,1,4,1,1
80851,4,3,4,4,2,3,2,4
74313,1,5,1,1,3,2,4,2
62686,5,5,2,4,2,4,5,4
70822,4,3,4,3,4,1,1,1
71905,1,1,2,5,4,4,5,4
63241,4,2,3,5,1,5,4,2
75078,2,2,4,1,1,5,5,3
102349,3,1,1,1,4,3,4,2
114787,1,5,3,4,2,5,4,2
96565,3,4,3,2,4,5,2,1
76137,1,5,4,4,1,4,3,5
108245,5,5,5,2,4,1,2,2
71920,1,1,3,5,3,2,3,5
75287,3,4,3,4,2,1,2,3
77804,3,2,3,5,3,4,4,1
82791,4,1,1,2,5,2,4,1
94661,4,3,3,3,5,5,3,1
91652,5,1,3,5,3,4,4,2
112340,4,5,3,3,3,5,2,5
66785,1,3,3,1,5,4,5,3
107139,1,3,4,3,5,4,5,5
106455,1,2,1,1,5,1,1,3
62008,4,4,2,1,5,2,1,1
63848,5,5,5,1,1,3,2,3
97561,2,4,3,5,2,1,4,1
71648,2,5,5,4,3,3,1,1
99802,3,2,2,1,5,4,2,1
83135,4,5,3,1,5,4,3,4
84298,2,2,4,3,1,5,3,3
67905,1,5,1,5,2,2,3,4
91264,5,1,3,5,3,3,2,5
62030,5,1,4,5,4,2,1,4
98603,4,3,2,1,1,5,5,1
63529,1,1,1,3,3,1,2,1
61683,2,5,3,5,1,1,1,5
89543,5,4,4,3,2,4,2,4
94324,1,3,3,3,4,2,5,5
71087,3,3,2,5,4,5,2,2
82006,2,5,5,3,1,2,5,1
68211,2,1,3,3,3,4,4,3
95082,1,3,3,3,4,4,2,3
89648,2,1,5,5,5,4,1,5
108879,1,1,5,1,4,3,3,5
106497,5,5,4,3,2,2,4,2
77670,2,5,5,1,3,3,1,4
114102,3,2,3,3,1,4,5,4
66445,5,2,3,3,2,5,3,1
65114,1,5,5,4,3,3,5,2
114706,3,4,4,1,1,1,2,1
112600,4,3,4,4,1,4,5,5
113117,2,4,5,2,1,5,2,5
72450,5,4,5,3,1,3,3,3
110792,4,5,5,3,5,5,1,1
73400,2,3,4,2,3,1,3,1
62094,4,2,3,2,5,1,4,1
79469,5,1,1,5,3,4,3,4
110633,4,2,3,2,2,5,4,2
110376,5,3,2,3,4,2,5,2
62521,2,5,2,1,4,4,2,4
88603,4,1,1,4,3,2,3,1
64180,4,1,3,2,1,1,4,2
91522,4,5,4,2,5,2,2,5
113425,4,3,2,3,2,3,2,5
94671,5,2,2,1,2,4,1,2
111717,5,3,3,1,5,5,1,1
77602,1,2,4,5,4,1,2,1
92957,1,3,5,4,2,4,4,2
97078,1,1,2,4,3,3,1,3
112614,5,5,4,3,2,4,5,5
74896,1,2,4,4,1,5,3,5
82697,1,5,3,5,1,1,3,1
100945,4,5,5,3,3,5,5,5
107692,2,1,5,5,4,4,2,2
69743,4,4,1,4,1,2,4,3
70548,1,2,1,4,3,4,5,4
109523,2,1,1,3,3,5,4,2
