g1_n_id,att1,att2,att3,att4,att5,att6,att7,att8
35682,3,3,1,5,2,5,1,4
35683,3,2,4,5,1,1,2,4
35684,4,3,5,5,4,5,5,1
35685,2,1,3,2,4,2,2,4
13525,2,1,5,2,5,1,5,4
35686,3,3,4,3,1,3,5,3
35687,2,5,5,4,4,2,4,2
35688,2,4,5,1,1,1,2,2
35689,1,5,1,2,3,2,5,2
35690,5,1,1,2,5,3,4,1
35691,5,3,5,5,3,2,4,4
35692,5,4,3,1,5,5,4,3
35693,1,5,2,3,2,5,1,4
26039,1,2,3,1,4,4,2,3
35694,4,5,1,2,2,2,4,5
35695,4,3,5,3,2,1,3,1
35696,2,2,2,2,4,3,2,4
35697,1,5,1,2,5,3,4,4
35698,2,5,1,2,4,1,2,5
35699,1,4,4,1,5,3,5,4
35705,4,5,1,4,3,5,4,4
35706,4,3,3,3,1,2,1,2
35707,1,4,5,4,1,3,4,2
35708,1,1,1,4,4,3,4,3
35709,4,5,5,2,2,2,5,1
35711,1,4,3,2,5,2,3,1
27079,1,2,1,2,2,4,3,2
35712,2,2,2,2,1,3,5,3
35713,5,4,3,4,5,2,1,3
35714,4,5,4,4,5,2,4,3
35715,4,3,5,3,3,4,1,1
35717,4,2,3,4,2,2,2,2
35718,4,3,4,5,3,5,1,2
35719,2,5,1,3,2,3,1,1
11590,4,4,1,1,1,5,3,1
35720,3,4,4,1,3,5,3,3
35721,1,4,4,3,5,1,2,3
35722,3,2,3,1,3,5,4,2
35723,3,4,5,3,1,1,5,2
35724,3,5,3,3,4,4,3,4
13203,5,5,4,3,2,5,1,3
15837,1,3,4,5,4,2,2,3
35726,4,5,4,1,4,2,3,3
12056,5,4,2,1,5,2,5,3
35727,5,5,1,2,2,5,4,3
35728,3,1,5,2,5,4,5,1
35729,5,5,1,3,3,5,2,3
35730,5,5,4,2,4,5,2,1
35731,1,2,2,2,4,2,2,1
35732,3,3,2,5,3,4,5,2
35733,3,5,1,5,2,2,1,4
35734,4,4,2,3,2,2,2,4
35735,2,4,4,2,2,2,1,1
35741,1,3,2,4,4,5,3,1
35742,5,5,5,5,1,1,2,2
35743,2,5,4,1,5,3,1,3
35744,2,1,4,2,5,2,2,2
35745,1,1,5,2,5,4,5,3
35445,5,2,3,3,4,1,1,3
35777,1,2,3,1,3,3,1,4
35796,2,4,4,1,2,4,1,2
35798,5,1,4,4,3,4,4,1
11970,3,3,5,3,4,3,4,4
27964,1,5,5,4,5,2,4,1
35344,1,3,2,3,4,5,1,1
35804,4,1,1,5,1,4,1,2
35805,4,5,2,3,2,2,1,5
35806,4,5,1,4,5,4,3,1
35807,1,4,1,5,1,1,4,1
35808,4,1,5,2,2,3,2,4
35809,2,1,2,3,5,4,3,2
35810,4,1,1,3,2,4,4,1
35811,4,3,1,5,2,4,1,1
35812,1,5,3,3,2,3,4,1
35813,1,4,4,5,2,5,1,2
35814,1,4,5,3,5,4,2,4
35815,4,2,5,5,5,1,2,4
35819,5,3,5,4,5,3,4,2
35820,2,3,2,4,3,1,4,4
35829,1,1,3,3,1,5,1,1
35830,5,1,5,2,2,1,3,3
35831,1,3,1,3,5,1,1,2
35832,2,5,4,3,1,3,5,1
35833,3,5,5,3,1,5,3,3
35835,1,4,3,2,4,5,2,5
35836,3,2,3,5,5,4,4,4
35837,3,1,3,5,1,5,3,3
35838,1,5,2,2,3,1,5,3
35839,2,4,2,2,4,2,1,1
35840,5,3,5,2,2,1,5,4
35841,4,2,3,4,4,4,4,5
35842,3,4,1,3,5,5,4,2
35843,4,4,5,1,2,5,2,1
35845,2,4,5,3,2,3,3,2
35846,2,2,3,2,2,5,3,1
35847,4,1,1,4,5,4,5,1
35848,4,1,3,1,4,1,1,3
35849,1,4,4,2,5,5,2,2
35850,3,2,4,5,3,2,1,3
35851,3,3,1,5,5,1,2,4
35852,2,2,2,4,5,2,1,2
35853,2,3,3,5,1,2,3,5
35854,4,2,1,5,4,5,5,4
35855,4,3,2,4,1,2,5,3
23527,1,1,4,4,5,2,4,4
35858,4,1,4,3,3,3,4,3
35859,2,1,4,2,2,5,2,2
35860,4,3,4,4,1,1,3,5
35861,2,3,2,2,1,3,2,2
35862,2,4,2,3,4,2,3,2
35863,1,3,1,2,2,1,5,2
35864,2,1,4,4,5,4,4,5
16818,1,2,4,1,2,5,4,2
29933,1,2,3,2,5,4,3,5
29936,2,4,4,2,3,5,2,1
35159,1,3,1,2,2,1,5,5
35160,3,4,5,3,4,1,3,4
35161,5,3,5,4,5,5,5,1
35163,1,3,1,2,4,3,3,3
35164,2,1,1,5,3,2,3,4
35165,5,3,1,4,4,4,3,5
35166,3,2,2,5,1,1,1,4
35167,4,5,5,2,5,1,5,3
35168,4,2,1,1,1,2,2,2
35169,2,5,5,4,1,1,1,3
35170,5,4,3,1,5,3,5,1
35171,1,1,4,1,3,1,3,2
35172,4,5,3,4,1,4,5,2
35173,5,3,4,4,5,2,2,4
35174,2,5,5,3,1,2,3,1
35175,3,4,5,3,4,2,4,3
35176,3,1,3,2,1,3,5,2
35177,1,5,4,2,2,5,4,4
35178,2,2,3,2,5,3,2,3
35179,2,4,4,1,1,4,4,4
35180,3,2,3,4,3,2,3,2
11050,1,5,1,5,5,5,4,4
18771,4,3,5,2,3,5,5,5
35865,4,4,4,5,1,2,1,5
35866,5,3,4,4,4,5,4,5
35867,5,2,2,4,3,3,4,2
35868,4,2,4,1,4,5,1,5
35869,2,5,4,1,3,1,1,4
35871,5,3,3,5,2,5,4,2
35872,1,4,2,2,4,1,1,1
35873,5,1,4,2,5,1,5,1
35874,3,2,2,1,4,4,2,5
35875,4,1,5,1,2,4,3,5
16680,3,1,4,1,2,3,1,1
16681,1,1,4,5,1,3,2,4
16688,4,1,4,3,4,5,1,4
16690,4,2,3,5,3,2,2,1
16691,3,2,5,2,5,2,2,4
35877,5,3,4,4,4,4,4,2
35878,1,1,5,5,3,1,3,4
35879,5,3,1,5,1,5,2,3
35880,3,5,3,5,2,4,5,5
35881,3,1,5,3,2,5,2,3
2027,3,2,4,5,2,1,3,3
35882,1,4,3,1,5,2,1,3
10576,1,1,1,2,2,3,1,3
11595,1,3,4,3,4,3,1,1
13266,2,5,2,1,5,3,1,3
13288,3,3,2,4,1,1,3,5
13450,2,3,1,3,2,1,3,4
35884,5,3,4,2,1,5,1,3
35885,4,2,3,5,5,1,5,4
35886,4,1,1,1,3,1,1,4
35887,4,3,5,2,3,3,1,3
35888,3,4,5,3,5,4,1,4
35889,5,1,5,3,4,4,3,3
35890,4,3,4,1,2,4,5,4
35891,3,3,3,4,5,2,1,2
35892,3,2,2,4,5,1,4,3
35893,2,3,3,2,1,5,3,3
35894,3,3,3,3,2,4,4,1
35895,2,1,5,3,5,1,4,4
35896,1,3,3,5,4,5,2,1
35897,2,4,1,4,2,1,3,2
35898,1,4,5,3,1,4,4,1
35899,4,3,1,1,3,2,4,3
35900,2,3,5,3,4,4,4,2
35901,4,3,3,3,2,1,5,4
35902,4,3,2,5,4,1,2,2
35903,2,4,3,1,4,4,1,4
35904,1,4,5,4,4,5,2,4
35905,3,4,2,3,5,3,4,4
35906,3,1,5,4,3,1,2,3
35907,3,3,3,4,2,1,1,5
35908,2,3,3,4,5,5,5,3
35909,4,3,3,4,3,1,5,1
35910,2,1,5,1,3,3,5,3
35911,3,4,3,3,2,1,5,2
35912,4,3,5,3,3,4,2,2
35913,5,4,2,2,3,3,4,4
35914,3,4,4,1,1,2,5,3
35915,4,1,1,1,2,2,1,1
35916,4,1,2,5,1,4,4,2
35917,5,2,5,4,2,2,2,5
35918,2,1,1,4,5,1,4,4
35919,1,4,3,3,5,2,1,5
35920,3,4,5,4,1,1,3,1
35924,1,3,4,5,5,3,3,4
28051,4,1,1,3,3,2,2,2
35925,3,5,3,4,1,2,4,3
35927,4,3,2,5,1,1,5,4
35928,5,5,4,2,4,1,1,5
35929,3,2,3,3,3,3,4,1
35930,5,4,1,5,3,4,1,4
35931,2,1,4,3,1,1,4,4
35932,4,5,4,1,3,1,5,1
35933,1,3,1,1,5,3,1,3
35934,2,3,4,2,2,3,4,1
35935,1,1,4,1,5,2,1,2
3599,1,3,3,3,2,2,2,4
29920,4,2,2,2,1,3,5,1
35417,2,4,2,3,3,4,5,2
35937,2,1,1,4,3,3,2,3
35940,4,5,3,5,2,2,3,3
35941,1,5,2,2,2,1,1,2
35942,5,2,1,4,3,3,1,2
35945,5,3,2,4,3,5,1,1
35946,5,5,2,4,1,4,1,1
35947,3,1,3,5,1,2,4,2
35948,2,4,5,2,3,2,4,1
35949,2,5,4,3,3,2,3,2
35955,5,2,4,2,1,4,1,2
35956,3,2,5,1,1,2,3,4
35957,4,2,2,2,4,2,1,4
35958,3,4,2,2,4,2,4,2
35959,5,4,4,3,3,4,2,1
35960,4,5,1,4,1,4,1,4
35961,5,5,1,5,5,2,2,1
35962,1,4,2,3,2,1,2,3
35964,2,3,3,1,2,5,2,3
35965,3,1,1,4,1,5,5,4
35966,2,3,1,2,1,3,3,1
35967,4,1,3,3,1,1,2,1
35968,4,1,4,2,2,3,3,4
35969,4,4,1,3,3,2,4,4
35970,3,5,4,2,5,1,4,3
7732,3,4,5,1,4,2,3,5
35976,4,1,2,2,2,1,3,5
35977,5,5,4,1,4,2,1,4
35978,2,4,1,5,5,4,1,5
35979,4,5,1,3,1,4,1,5
35980,4,3,3,3,5,3,4,3
35983,3,2,5,4,1,3,2,4
35985,2,3,2,5,3,5,2,4
35986,2,3,1,2,5,1,3,5
35987,4,3,4,1,5,4,4,2
35988,4,4,3,3,4,2,4,5
35989,4,1,5,5,1,4,1,5
35993,5,1,1,5,1,5,1,1
9272,1,3,4,2,3,2,3,2
35994,5,5,3,3,1,2,3,5
35995,5,1,4,5,3,4,2,4
35996,3,1,4,4,1,1,1,5
35997,2,2,1,5,1,5,5,2
28366,1,5,5,3,1,5,1,5
35998,4,3,4,2,2,3,3,3
35999,3,5,4,5,1,3,4,2
36000,5,1,5,4,3,1,4,5
36001,4,1,2,3,2,3,5,1
36010,4,4,2,1,1,4,1,5
13324,1,3,1,1,5,1,3,5
36012,3,3,5,2,1,4,4,5
36013,2,2,5,5,2,5,1,1
36015,5,2,4,3,3,2,2,1
36017,3,1,3,1,3,4,1,5
36018,2,3,4,2,5,1,3,2
36019,1,1,4,4,5,2,1,3
10538,2,5,3,5,3,2,1,3
11901,2,1,4,5,5,1,5,4
14639,3,4,4,1,1,1,1,1
15160,5,2,1,2,5,4,3,1
16338,4,2,5,4,5,4,3,2
17068,4,2,3,3,3,4,2,3
21062,5,1,3,1,2,2,5,3
35354,5,3,1,4,5,3,3,4
36020,5,2,4,2,5,1,2,3
36021,5,5,1,1,4,3,1,4
36023,2,1,1,5,1,2,1,5
36024,2,1,5,1,4,4,4,3
36025,1,2,5,3,2,5,3,1
36026,4,2,3,3,1,1,4,3
36027,3,5,1,3,1,1,2,4
36028,3,4,5,5,5,5,5,3
36029,4,4,2,4,3,4,1,1
36030,2,3,2,5,1,5,1,4
11896,5,4,3,1,2,2,1,4
12077,1,3,5,3,3,3,3,3
36034,3,1,5,5,3,1,4,5
36035,5,1,2,3,2,4,1,2
36036,5,1,5,3,2,3,3,4
36037,5,2,4,5,4,5,5,3
36038,2,3,5,2,1,5,4,4
36039,2,1,1,5,2,2,2,4
36040,4,4,4,2,3,1,2,4
36041,4,2,5,4,3,2,1,4
36042,1,5,2,3,3,1,3,4
36043,1,5,2,1,4,2,4,5
36044,3,4,5,3,3,4,3,5
36045,5,2,5,2,4,2,5,4
10417,3,1,4,3,4,4,3,1
27087,4,2,2,4,2,4,1,1
36047,3,5,1,1,2,4,2,1
36048,2,3,4,2,4,4,2,4
36050,3,5,2,1,3,2,1,5
36051,3,3,5,1,3,4,1,4
35343,4,3,1,3,2,2,3,2
36052,1,3,4,2,1,2,5,4
10563,1,1,5,4,5,5,4,1
36053,4,4,1,3,4,3,3,2
36054,3,5,5,1,5,5,2,5
36056,4,1,1,1,2,1,4,4
36057,4,4,5,4,2,2,1,4
36058,1,2,1,3,5,1,3,3
36060,3,3,4,5,1,4,4,4
36061,2,1,1,4,2,4,3,5
36062,4,5,2,1,4,1,3,5
36063,5,5,1,5,3,4,2,4
36064,2,4,1,2,5,4,1,4
15798,1,2,2,1,3,3,4,1
36065,2,3,1,3,3,5,1,2
36066,4,3,2,2,2,3,4,5
36067,5,1,5,5,2,2,3,4
36068,4,1,1,3,4,3,1,5
36069,1,2,2,5,5,4,4,5
36070,3,2,4,4,5,5,2,4
36071,4,3,2,4,2,5,4,2
36072,3,3,3,4,2,2,3,1
36073,5,3,4,5,2,5,2,3
36074,2,1,5,1,5,2,4,1
36075,4,4,3,2,2,5,2,3
36076,5,2,3,2,3,2,1,2
36078,1,3,3,3,4,5,1,4
34949,5,2,5,3,4,3,5,5
36079,4,3,5,2,1,3,3,4
36081,4,4,3,4,4,1,4,3
36083,5,5,1,3,4,2,3,4
36085,2,1,4,1,3,2,1,2
36086,4,4,3,1,2,5,5,3
36087,2,4,1,5,5,3,5,4
36089,4,3,4,1,5,2,2,3
36095,1,5,5,5,3,5,3,3
36096,4,2,4,5,2,3,2,3
36097,2,2,2,3,4,3,5,5
36099,5,5,4,5,2,1,1,1
36100,3,4,3,3,4,3,5,4
36101,1,4,4,4,4,1,2,1
36102,1,1,2,3,1,1,2,4
36103,2,3,1,2,2,1,5,1
36104,5,3,3,2,4,3,4,1
36105,2,1,1,1,3,4,5,4
36106,4,5,5,2,1,4,2,2
36107,3,5,3,3,1,2,3,1
36108,3,2,4,2,5,5,5,2
36109,5,1,3,2,2,5,5,3
36110,1,4,5,5,3,5,5,2
36111,2,1,3,2,1,3,3,3
36112,3,1,1,2,5,2,4,2
36113,2,2,4,1,1,4,4,3
10100,5,5,2,3,2,1,4,1
36114,4,5,3,1,2,4,5,5
36115,5,2,2,1,3,2,2,3
36116,2,2,4,1,5,5,2,5
36117,1,1,5,1,1,1,1,2
36118,5,3,4,5,5,3,2,1
36119,3,4,3,5,2,2,1,5
36120,2,1,4,2,5,2,4,4
36121,5,1,2,1,1,2,1,4
35801,4,2,2,4,2,2,3,4
36122,1,2,4,5,5,5,3,1
36123,5,1,5,1,4,2,3,3
36124,4,1,2,2,2,4,1,2
36125,5,3,3,1,2,5,3,5
36126,5,2,1,3,4,4,2,4
36127,2,4,3,2,3,2,4,5
36128,1,3,1,2,4,4,3,5
35402,2,3,1,3,3,4,2,2
36129,2,5,2,2,4,5,5,1
36140,2,4,2,1,1,4,4,4
36141,4,5,2,2,1,5,5,4
36142,3,1,3,4,3,1,2,3
36144,4,2,2,5,3,1,5,3
36145,1,3,4,5,3,1,4,2
36146,2,5,4,1,4,2,3,4
36147,1,5,2,2,5,3,3,4
36148,5,1,5,2,4,5,5,3
36149,5,1,5,4,1,1,5,3
36150,4,5,1,1,4,3,2,2
36152,4,3,1,1,3,5,4,4
36153,3,2,1,3,2,4,2,2
7832,2,2,5,1,5,5,1,4
27190,1,4,4,1,2,4,1,5
36154,3,3,3,1,3,4,5,1
13296,3,5,4,3,1,3,2,4
36155,3,3,5,3,4,5,3,2
36156,2,1,5,5,4,4,3,2
36157,2,3,1,4,1,3,1,3
36158,5,4,3,2,5,4,4,5
36159,3,4,3,1,1,4,2,3
36160,1,2,4,2,4,4,3,5
36161,1,3,1,4,3,3,1,1
36162,4,3,5,3,2,2,4,1
36163,2,1,1,4,5,4,4,1
36183,2,5,1,2,4,3,1,3
36206,5,1,3,4,1,1,3,4
7744,4,5,3,3,3,5,4,5
36219,1,3,2,5,5,2,1,1
36220,5,2,3,5,2,2,5,1
36221,3,4,2,4,4,3,1,5
36222,1,4,5,2,1,2,5,3
36223,3,1,4,1,5,2,1,5
36224,3,4,1,5,5,2,2,5
36225,1,1,3,2,3,4,3,4
36227,4,5,5,3,5,5,4,1
36228,1,5,3,5,4,5,1,1
36229,3,2,1,1,2,2,4,3
27764,1,5,5,3,4,1,2,2
36230,5,3,3,5,1,4,5,2
36231,3,4,1,3,3,5,2,4
36232,1,2,4,2,3,3,1,2
36233,4,1,3,4,2,1,2,2
36234,4,3,5,4,2,5,1,3
36235,4,3,1,3,3,3,4,3
36236,2,4,1,4,3,3,5,2
36237,1,1,3,5,5,3,3,2
36238,5,5,3,3,4,1,3,5
36239,3,4,4,4,3,2,5,5
36240,5,1,2,3,3,4,1,2
36241,1,3,4,2,1,4,3,2
36242,5,1,1,1,5,1,2,5
36243,3,5,5,1,2,2,2,1
36244,4,5,3,1,1,1,4,5
36245,2,1,3,5,3,2,3,5
36246,2,5,5,3,3,2,1,1
36247,2,4,2,2,1,4,4,5
36248,5,4,5,2,3,1,5,3
36249,3,2,1,3,2,3,1,2
36250,5,3,2,2,3,3,5,2
36251,2,3,2,5,1,2,2,5
36252,3,2,3,2,3,3,4,4
12202,2,2,3,3,2,2,3,3
36254,2,5,1,4,3,3,3,3
36255,3,1,2,2,3,4,2,1
36256,1,3,4,3,1,4,1,2
36257,1,4,1,1,1,4,3,3
36258,5,4,3,4,3,5,4,3
36259,3,3,5,3,1,5,2,5
36260,5,4,5,3,1,4,3,5
36261,4,2,5,3,4,1,4,4
11616,4,4,2,4,4,1,3,2
13193,2,5,5,1,4,4,5,3
13195,2,2,3,3,2,3,3,2
13227,5,2,2,5,2,4,2,3
13278,4,3,4,1,2,3,2,1
13290,5,1,2,2,1,4,4,4
13315,5,5,1,1,4,5,3,2
22696,5,5,3,5,5,5,3,5
22697,2,4,2,1,4,2,5,4
22698,3,5,5,4,2,4,2,4
22699,5,2,2,2,2,1,3,1
22700,3,2,4,1,3,5,3,1
22701,2,3,4,2,4,5,4,1
22702,2,2,2,3,5,5,2,5
22703,3,3,5,2,4,1,5,2
22704,5,2,1,2,5,5,4,4
22706,5,2,4,1,4,4,2,3
22707,1,4,4,1,3,4,4,1
22708,5,1,5,5,4,2,2,2
22711,1,2,5,4,3,1,1,5
36262,3,3,3,3,3,5,3,2
36263,2,5,1,1,5,2,2,3
36264,2,1,2,3,4,2,2,3
36265,3,4,4,2,3,4,1,4
36266,4,5,3,4,4,5,1,1
36267,2,5,1,5,3,5,5,4
36268,3,4,1,3,1,2,3,3
36269,1,1,1,3,4,1,2,2
27345,1,1,2,4,3,3,3,4
27346,5,4,3,3,1,5,2,1
36270,3,1,2,2,1,4,4,1
36271,4,5,2,5,1,4,1,4
36273,3,5,3,3,3,5,5,4
36274,5,4,2,2,2,4,3,5
17107,5,2,1,2,2,1,4,2
36275,3,1,4,1,4,2,3,1
36276,1,5,2,4,4,2,2,3
36277,2,1,3,3,4,3,4,1
36278,2,5,3,2,2,5,2,1
36279,2,1,3,1,1,5,5,5
36280,4,5,5,2,5,1,3,3
36281,1,3,1,1,5,2,5,5
36282,5,5,4,5,3,4,1,4
36283,2,4,2,3,1,1,2,1
36284,3,2,5,3,3,4,2,5
36285,2,1,1,1,3,5,3,3
35821,3,2,3,5,4,5,4,5
36286,3,5,2,1,5,1,3,4
14485,5,4,1,2,2,4,4,4
36289,5,3,5,3,2,1,3,2
36290,2,1,1,4,1,4,3,2
36291,4,4,5,5,1,2,1,5
36292,5,3,1,2,1,2,4,5
27328,5,2,4,4,4,2,2,1
27625,3,1,5,2,1,4,1,4
36294,3,5,2,2,4,2,4,3
36295,2,4,3,5,1,5,4,3
36296,1,3,5,1,2,2,5,3
15777,4,5,4,2,1,3,3,1
15778,2,4,2,1,4,2,4,2
15786,3,1,1,5,1,2,4,5
15788,5,3,4,5,1,5,5,1
15793,3,3,3,3,1,3,2,5
15795,1,4,1,4,3,4,1,3
15796,1,4,3,3,5,4,1,4
15797,2,3,3,2,1,3,3,4
15799,5,5,3,1,5,3,2,1
15803,1,1,4,1,2,4,2,4
15804,5,4,2,3,3,2,3,3
15805,3,3,2,1,5,3,5,5
15808,4,5,1,2,2,2,4,4
15811,5,1,2,2,5,2,5,3
15812,3,5,5,4,4,5,2,5
15814,4,3,3,5,3,3,3,1
16152,3,3,5,1,1,4,2,4
16154,1,3,3,5,4,1,1,4
16156,4,1,3,5,3,2,3,4
16157,1,2,1,4,4,3,1,3
16158,1,3,1,1,2,3,1,3
16159,3,4,5,5,2,4,2,5
16160,5,4,1,1,1,4,5,4
16163,3,5,2,3,2,2,1,1
16164,3,3,2,4,4,4,4,1
16165,5,4,3,2,5,3,1,5
16166,1,1,2,3,1,5,2,3
16167,2,3,3,3,4,1,1,1
16168,5,4,4,3,2,3,1,5
16169,5,1,4,5,5,2,2,4
27550,5,5,3,4,3,2,3,5
29932,5,1,3,4,3,4,5,4
29934,4,2,5,5,2,4,4,3
29935,4,4,5,2,1,5,5,5
29937,1,5,5,5,3,4,2,4
29938,3,2,4,3,3,2,3,3
29939,4,1,3,3,5,1,4,4
29940,3,4,5,4,3,3,5,3
29941,1,3,2,2,3,5,2,3
29942,5,4,5,3,2,3,5,5
29943,2,5,2,5,3,4,2,3
29944,5,1,2,2,5,4,3,4
29945,1,2,3,4,3,4,4,1
34986,2,5,4,5,5,2,5,1
34987,5,3,1,5,1,1,3,4
34988,3,1,5,3,1,2,4,4
36151,4,2,4,2,4,1,1,4
36301,3,1,2,3,2,4,4,3
36302,1,1,3,2,5,2,4,1
36303,3,1,3,4,1,5,4,5
36304,1,1,4,2,2,1,2,3
36305,1,1,5,2,2,2,2,4
36306,5,1,5,3,3,5,1,5
36307,1,1,2,2,3,2,3,5
36308,1,2,5,4,2,3,4,1
36309,2,3,4,2,5,3,1,4
35752,1,1,3,3,3,4,1,4
36319,1,3,4,1,1,3,2,3
36320,4,5,4,5,4,3,5,4
35623,3,2,2,4,5,5,5,4
36321,2,4,5,3,2,3,1,4
36322,5,5,1,1,1,2,5,3
36323,2,2,1,5,3,2,2,4
36324,3,1,4,4,5,2,2,1
36327,2,3,4,5,4,2,3,3
36329,4,4,3,3,3,3,3,3
36330,2,2,3,5,1,3,3,4
36332,1,5,5,5,3,5,1,4
36337,3,2,2,3,2,5,4,1
36343,5,3,2,3,4,1,5,5
36344,1,5,4,4,5,5,4,3
36349,3,4,4,2,3,2,3,5
36350,1,5,4,5,4,5,1,4
36352,1,3,2,5,1,2,5,2
36354,1,4,1,1,3,2,2,5
36355,5,4,5,4,4,5,2,5
13243,3,4,2,4,3,4,1,2
36357,4,2,1,1,3,4,5,4
36359,1,5,5,4,4,2,2,3
13131,2,4,1,2,3,1,2,1
36363,5,3,2,5,2,4,2,3
36372,1,3,2,2,4,1,4,2
36376,4,1,5,3,3,4,5,1
36377,2,4,2,2,5,4,3,5
13226,4,1,5,2,4,3,4,1
36388,1,5,2,3,5,1,2,4
18594,1,4,3,3,3,4,3,1
22214,5,2,5,4,3,1,1,5
22215,2,1,2,4,1,5,3,5
36298,2,4,4,3,3,2,1,4
36389,1,5,4,3,4,5,1,3
36390,3,4,5,3,5,5,2,2
36391,3,3,1,4,5,4,4,3
36392,4,1,2,4,5,5,5,5
36393,1,4,2,4,4,1,5,1
36394,5,3,5,3,5,4,4,4
36395,2,4,2,5,2,5,5,2
36396,5,5,5,2,5,5,5,1
36406,1,4,1,3,4,5,5,4
25812,2,2,3,5,3,3,2,2
36407,5,1,2,5,1,3,4,2
16044,1,5,4,1,5,4,5,2
36409,3,4,4,1,3,1,5,3
36410,1,2,5,5,4,1,5,4
36411,5,1,4,4,2,3,1,3
36412,1,2,5,2,2,2,4,5
36413,4,3,4,3,4,3,4,1
36414,4,4,2,3,2,4,1,4
36415,5,2,3,5,4,1,1,1
36416,3,4,3,4,1,1,1,3
36417,4,3,1,4,3,1,1,5
36418,3,3,5,1,4,3,2,2
9303,2,4,1,4,3,5,5,2
26901,1,2,5,2,3,3,3,1
36419,1,5,3,2,1,2,1,2
35610,1,5,5,2,2,2,2,5
36420,1,1,3,2,1,5,4,1
36421,3,3,1,2,3,4,5,3
36422,3,4,1,2,4,3,4,1
36423,4,4,5,1,5,3,3,2
36424,2,5,3,3,3,4,2,4
36425,2,1,3,1,4,3,3,4
36426,5,4,1,1,2,5,1,4
36427,3,3,2,5,4,5,1,5
36428,2,3,1,5,1,1,5,3
36429,1,4,1,1,2,2,2,5
27762,4,1,3,2,3,2,1,5
36432,1,4,5,1,5,2,2,4
36433,3,3,2,3,2,3,3,3
36434,4,5,4,4,4,1,3,4
36435,1,4,3,3,5,3,1,1
36436,4,5,5,4,1,3,2,1
36437,2,4,1,1,2,2,5,5
36439,4,3,4,3,4,1,1,3
36440,2,2,3,1,5,2,5,4
36441,3,4,4,2,4,2,3,1
36442,3,4,5,1,1,3,1,4
36443,1,3,5,1,3,3,5,5
36444,5,2,4,1,5,4,1,4
36445,4,4,4,4,1,4,4,3
36446,3,4,3,2,3,1,5,2
36447,3,2,3,2,2,2,2,5
36448,2,5,5,5,1,5,4,4
36449,5,1,5,1,1,1,5,2
36450,2,3,5,3,4,1,3,3
36451,3,4,4,5,1,5,5,4
36452,4,4,4,4,3,4,5,2
36453,5,1,1,2,5,2,5,2
36454,4,1,2,3,4,1,3,1
36455,4,4,4,3,3,2,4,5
36456,4,3,2,3,4,3,4,5
36457,5,1,4,5,1,5,4,5
36458,2,1,1,1,2,3,5,5
36459,4,5,1,5,1,3,1,4
36460,4,4,1,5,4,4,3,2
36461,3,1,1,1,3,1,2,4
36462,1,5,5,5,2,2,3,3
36463,5,2,3,4,2,1,4,3
36464,5,1,1,5,5,4,3,5
35120,4,1,5,5,2,4,2,2
36465,2,2,3,3,5,5,5,4
36466,1,1,1,1,2,3,4,1
36467,4,3,5,4,5,5,5,5
36468,3,3,3,5,2,2,1,5
36469,4,4,5,1,1,1,4,1
36470,3,1,5,4,5,3,4,3
36471,3,4,1,5,5,3,1,2
36472,4,2,4,4,5,1,3,4
36473,4,1,3,3,5,2,5,1
36474,3,2,4,3,5,1,5,5
36475,1,1,5,2,3,4,5,4
36476,2,1,2,2,1,5,2,2
36477,1,1,4,4,2,4,2,1
10260,5,1,4,4,3,1,4,5
12464,3,2,4,4,3,3,5,2
36478,2,1,2,1,4,5,4,2
36479,3,5,4,3,4,1,5,1
36480,4,4,5,3,4,4,3,3
36481,4,3,5,1,1,4,2,5
36482,3,3,3,3,4,5,5,5
30108,1,4,4,4,5,2,1,4
36483,5,2,4,3,1,3,3,4
36484,1,3,2,4,3,5,5,3
13546,4,1,5,1,5,3,5,3
28213,3,5,2,3,4,3,4,3
36485,5,1,3,3,4,5,4,3
36486,5,3,3,2,4,4,2,1
36487,4,3,4,5,1,3,1,3
36488,5,3,2,5,1,5,5,2
36489,4,1,2,3,1,4,2,1
36495,5,4,2,1,1,4,1,2
36496,2,4,1,4,5,1,1,3
36497,3,2,1,5,1,3,4,3
36498,2,1,3,2,4,1,2,5
36499,1,3,4,5,5,5,4,5
36500,2,2,3,3,2,4,4,1
36501,1,5,5,3,5,2,2,3
36502,5,2,1,4,2,5,2,2
36503,4,1,5,4,3,2,2,5
36504,2,1,3,2,2,1,1,3
36505,5,3,3,5,5,4,5,4
36506,5,5,5,3,2,5,3,5
36507,3,5,3,3,4,5,3,3
36508,1,4,2,3,3,5,1,5
36509,4,2,3,1,5,4,4,5
20175,3,4,1,1,3,4,2,2
20255,1,3,4,5,1,4,5,4
36510,4,1,4,5,3,3,5,3
36511,4,3,2,4,5,1,1,3
36512,2,1,3,5,4,3,3,4
36513,2,2,2,1,3,5,4,3
36514,5,5,2,2,4,2,3,1
36515,5,1,5,5,1,5,5,3
36516,4,5,4,5,4,2,2,3
36517,3,3,3,2,5,3,5,3
12447,5,2,1,4,2,3,2,5
36518,1,3,4,4,2,2,3,1
36519,2,2,5,2,5,1,1,3
36520,5,2,1,5,2,4,4,2
11669,3,5,5,5,3,3,5,1
27267,3,4,2,4,3,4,5,4
36311,4,3,5,3,3,5,2,5
36312,5,5,1,5,4,4,3,3
36313,3,1,4,4,5,1,2,1
