g2_n_id,att1,att2,att3,att4,att5,att6,att7,att8
81310,3,2,1,2,4,2,5,1
105559,1,1,1,3,5,1,5,2
97313,1,4,5,2,5,1,1,2
83047,4,1,3,5,3,5,3,5
95995,5,3,4,2,1,3,5,2
66810,4,2,2,5,1,4,2,3
99057,1,3,4,3,1,1,1,5
65348,2,1,3,4,3,3,3,4
97599,2,4,1,5,4,4,1,5
60195,1,1,5,4,4,1,4,4
63007,1,1,2,4,1,4,3,3
110699,2,5,5,3,4,3,3,4
68801,1,1,1,3,2,4,3,3
102140,3,4,1,4,2,3,5,1
91809,3,3,3,3,2,2,5,4
73850,4,3,5,1,2,1,3,1
99537,5,1,5,3,5,1,2,4
85099,4,3,2,5,4,3,1,3
77287,5,1,1,2,4,2,4,1
58506,2,5,3,5,5,5,4,5
69572,5,4,5,3,1,1,2,4
79117,3,3,5,2,3,2,5,2
81536,5,4,5,2,1,3,2,1
84099,2,2,5,2,5,5,4,1
59993,5,1,3,4,2,3,3,3
110940,4,2,3,1,2,4,4,3
87250,2,4,4,3,2,2,5,3
76028,5,5,4,1,4,2,5,1
96074,5,3,3,1,5,2,5,5
97513,2,4,5,5,1,3,3,4
93773,3,5,3,1,2,2,1,2
114328,3,2,5,3,1,4,4,1
84033,2,2,3,4,1,2,5,2
71889,2,3,5,3,1,3,3,1
109526,1,2,1,3,4,1,4,5
64233,3,1,5,1,4,5,5,2
67306,2,4,1,5,5,4,1,2
96474,5,5,1,4,1,5,1,2
107265,1,2,3,2,3,3,4,1
85889,2,4,4,1,1,3,1,4
88140,5,3,3,1,3,5,5,5
103165,1,1,4,3,1,2,3,2
66764,5,1,5,2,3,5,3,5
87186,4,5,2,2,4,1,3,1
88153,1,1,2,5,1,2,5,3
111601,2,5,4,5,3,4,5,3
79405,2,3,3,4,5,5,4,1
97186,2,3,2,2,1,4,1,5
114616,1,4,5,1,3,4,4,2
77664,4,1,3,3,5,2,4,5
72881,2,2,2,3,5,2,1,5
93549,5,2,1,2,2,5,1,3
77564,4,2,5,4,2,4,2,3
101805,3,2,2,5,5,5,4,1
83269,5,2,1,1,5,1,5,2
91417,1,5,5,1,2,5,3,1
76968,1,4,1,4,2,3,3,4
63169,5,3,4,4,5,2,3,1
84967,4,5,5,3,3,1,5,1
82728,2,5,5,4,1,1,1,5
114394,2,2,1,2,3,1,1,5
104853,3,4,3,5,2,5,4,3
76056,4,1,1,2,1,4,4,1
106920,5,5,2,2,2,3,3,1
89720,2,1,2,1,1,5,4,2
83967,2,5,1,3,5,5,1,4
84485,5,3,2,5,4,3,2,3
79602,1,5,5,3,3,2,1,4
93745,2,3,4,2,5,1,1,1
103428,4,3,2,4,2,1,1,5
95756,3,4,2,1,1,1,3,4
99656,1,3,3,4,1,2,2,1
67148,2,3,1,1,4,3,2,1
97403,1,3,2,5,4,2,3,1
106838,3,3,2,4,2,2,4,4
111979,4,5,1,3,3,2,3,4
109532,4,2,5,3,3,3,3,2
113429,1,1,4,5,3,4,4,5
63680,1,1,2,1,3,5,4,2
58265,2,2,2,5,2,1,1,3
73543,1,3,1,4,2,5,1,4
91033,3,2,4,5,4,1,4,4
112098,1,3,5,5,4,3,5,3
86268,3,1,3,2,4,3,2,4
61225,2,1,5,2,5,1,5,1
88133,3,3,4,2,1,3,5,3
106006,3,5,2,4,2,2,4,2
81685,2,4,3,1,2,1,5,2
67235,1,5,4,2,3,2,5,3
77171,5,1,1,2,5,4,4,1
110047,5,3,5,1,3,3,5,4
74254,5,4,3,1,5,1,4,3
109842,3,5,2,3,2,1,1,3
81283,1,2,3,1,4,4,2,3
73285,4,5,1,2,2,2,4,2
86058,4,3,5,3,2,3,3,1
59352,1,4,4,2,4,3,2,4
73754,1,3,3,2,2,3,4,4
86640,5,2,4,2,4,2,2,5
65017,1,4,3,1,4,3,5,3
115138,4,5,1,4,3,5,4,4
97730,4,2,3,3,1,1,1,2
68879,1,4,5,2,1,3,4,2
100609,1,1,3,4,4,5,4,3
93943,4,3,5,2,2,2,5,1
90954,1,4,3,2,4,2,3,1
93601,1,2,1,2,2,4,3,3
114683,2,2,2,4,5,3,4,4
112209,5,5,3,4,5,4,1,3
84780,5,5,4,4,5,2,4,3
100618,4,3,5,3,3,4,4,1
96077,4,2,2,2,2,2,2,2
61682,4,1,4,5,3,5,1,1
112708,2,5,4,3,1,3,1,1
76188,4,4,1,3,1,5,3,1
63494,3,4,4,1,3,5,5,3
93395,4,4,4,3,5,1,5,3
79679,3,2,3,2,3,5,4,2
99469,3,5,5,3,2,4,5,2
113277,3,5,3,3,4,4,3,4
75376,5,5,4,5,2,5,1,3
109227,1,3,1,5,1,3,2,3
81947,4,5,1,2,4,3,3,3
67043,5,3,2,1,5,2,5,3
95177,5,5,1,2,2,5,4,3
98781,4,1,5,2,1,4,1,1
79082,5,5,1,3,3,5,2,3
112138,5,5,4,2,4,5,2,1
102048,2,2,5,1,5,4,2,1
110607,5,3,2,5,5,4,1,2
61523,3,5,4,5,3,3,1,4
100254,4,5,1,3,3,2,5,4
66632,2,4,4,2,2,2,1,1
70908,2,2,2,2,2,5,3,1
89502,5,4,1,2,1,1,2,2
70156,2,5,3,1,3,5,1,3
106938,2,1,1,2,5,2,2,2
60942,1,1,2,2,5,4,5,3
100698,5,2,3,3,4,1,3,3
86805,1,2,3,1,2,4,3,4
101932,2,4,2,1,2,4,1,2
106669,5,1,4,4,3,4,5,1
86324,3,3,5,3,4,3,3,1
103237,1,5,5,4,5,2,3,1
69836,1,3,2,3,4,2,1,1
90960,4,1,1,5,1,4,1,4
107800,4,5,2,3,2,2,1,5
102736,4,5,1,4,5,4,3,1
76525,1,4,1,5,3,1,4,1
101594,4,2,5,4,2,4,2,4
95856,2,1,2,3,5,2,3,2
95339,5,1,1,3,2,4,4,1
91627,4,3,1,5,2,4,1,1
97869,1,4,3,3,2,3,4,1
85018,1,4,4,5,2,5,1,2
83910,1,4,5,3,5,4,2,4
74622,4,1,5,5,5,1,2,4
76414,1,3,5,4,5,4,4,3
87890,2,3,2,4,3,1,4,4
106157,1,1,4,3,3,2,4,3
105671,5,1,5,2,2,1,3,3
104608,1,3,1,3,5,1,1,2
102555,2,5,4,1,5,3,5,1
59826,3,5,5,3,1,5,3,2
115127,1,4,3,2,4,2,2,5
95442,3,2,3,5,5,4,5,4
75660,3,1,3,5,1,5,3,3
83978,1,5,4,2,3,1,5,3
79566,2,4,2,2,4,2,1,1
94342,5,3,5,2,2,1,2,4
90126,4,2,3,4,4,3,4,4
81993,3,4,1,3,5,2,4,2
90896,4,3,5,1,2,5,2,1
106582,2,5,5,3,2,4,3,2
99864,2,2,3,2,5,5,3,1
94061,4,1,1,4,5,4,5,1
63601,4,2,3,5,4,5,1,3
90758,1,4,5,2,5,5,2,5
106276,3,2,4,5,3,2,1,4
101088,3,3,1,5,2,1,2,4
68154,2,2,2,2,5,2,1,2
83755,2,3,1,5,1,2,3,5
108283,5,2,1,2,4,5,5,4
89331,4,2,4,4,1,2,5,3
107613,1,1,4,4,5,2,2,4
102093,4,1,4,3,3,5,4,3
64986,5,1,4,2,2,5,5,2
100208,4,3,3,4,1,1,3,2
68228,5,3,1,2,1,3,2,2
69581,2,4,3,5,3,3,3,1
72772,1,3,1,4,2,4,5,2
88202,2,1,4,4,5,4,4,5
98214,1,2,4,1,2,5,4,2
73284,1,2,4,4,5,4,3,5
93184,2,4,4,2,3,2,2,1
87401,1,3,1,2,2,1,5,5
78095,3,4,5,3,4,3,3,4
77687,5,4,4,4,5,1,5,1
79762,1,1,1,2,4,3,3,4
90183,2,4,1,5,3,2,3,4
63525,2,3,1,4,4,4,3,5
83597,3,2,5,5,1,1,5,5
93611,4,5,5,2,5,1,5,3
85212,4,2,1,1,1,2,2,2
114807,2,5,1,4,1,2,1,3
82346,1,4,3,1,5,5,5,1
92830,1,1,4,1,1,2,4,2
59301,4,5,2,5,1,4,2,2
112266,5,3,4,4,5,2,5,4
66538,5,5,5,3,3,5,3,1
71233,4,4,5,3,4,2,4,3
110520,3,1,3,2,1,1,5,2
88150,1,5,4,2,4,5,4,5
76570,2,2,3,2,5,5,1,4
67289,2,3,4,1,1,4,3,4
92249,3,2,2,4,3,4,3,2
98403,1,5,1,5,5,1,4,4
107919,4,3,2,2,3,1,2,2
75459,5,4,4,5,1,2,5,1
75715,4,3,4,4,4,5,3,5
115468,5,2,2,4,3,3,4,2
94800,4,2,4,4,4,4,1,5
82295,2,5,4,1,3,3,1,4
75440,3,3,4,5,2,5,3,1
108427,1,1,2,2,4,2,1,1
65632,5,1,4,2,5,1,5,1
72950,3,5,2,1,4,4,2,5
90333,1,4,4,1,3,2,3,5
106467,1,1,4,5,5,3,1,1
82502,1,1,4,2,1,4,2,4
65262,4,1,4,4,4,5,2,4
59549,4,4,3,4,3,2,1,1
90401,3,2,5,2,5,2,2,4
87448,5,3,4,4,4,4,4,2
107871,1,3,5,4,3,1,3,5
89399,5,3,1,5,2,5,2,3
86454,3,5,3,5,2,4,5,5
77270,3,1,5,3,2,5,2,3
77906,3,4,4,5,5,1,3,3
112965,5,2,3,3,5,2,1,3
94855,1,1,1,2,2,3,1,3
66035,1,1,4,3,4,3,1,1
109244,2,5,2,5,5,3,1,3
102008,3,3,2,4,1,2,1,5
67221,3,3,1,3,2,1,3,4
94080,5,3,4,3,1,5,1,3
75202,4,1,3,5,5,1,5,4
102853,1,1,1,1,3,1,1,4
82871,4,3,5,2,3,3,1,4
70026,3,4,5,3,5,4,1,4
88951,2,1,1,3,4,4,1,2
60204,4,3,4,1,2,4,2,4
83248,3,3,3,2,1,2,1,5
108951,3,2,2,4,5,1,4,3
61875,2,3,3,2,1,2,3,3
90268,3,3,3,3,2,4,4,1
105907,2,1,2,3,5,4,4,4
113174,3,3,3,5,5,5,2,1
61522,2,4,1,5,2,1,2,3
74889,1,4,2,3,1,4,2,3
70884,2,3,1,1,3,2,4,3
75933,2,3,5,3,5,4,5,2
62185,4,2,3,3,2,1,3,4
61502,1,3,4,5,3,5,2,4
84181,2,4,3,1,4,4,1,4
75844,1,4,5,4,4,5,2,4
85776,3,4,2,3,5,5,4,4
81789,3,1,5,5,3,5,5,3
87087,3,3,3,4,2,5,4,5
102721,2,3,3,4,5,5,3,1
62996,4,3,4,5,3,1,5,1
88874,2,1,5,3,3,3,5,4
77778,3,4,3,4,2,2,5,2
106971,5,2,5,3,3,4,2,2
72717,5,3,2,2,3,3,1,4
67728,3,4,4,1,1,2,5,3
64496,4,1,1,1,2,2,1,1
76812,4,1,2,5,1,4,4,2
62661,1,1,5,4,2,2,5,1
61700,4,1,1,4,2,2,4,4
112769,1,4,3,4,5,1,1,5
100605,3,4,5,4,1,3,3,1
100922,1,3,4,5,5,3,3,4
98317,5,3,1,3,3,4,2,3
68946,3,3,3,4,1,2,4,3
72318,4,3,2,5,1,1,5,4
95835,5,5,4,3,3,1,1,5
111656,3,3,3,3,1,3,3,1
106955,2,4,1,5,3,4,1,4
81648,2,1,4,3,1,1,1,4
98997,4,5,4,1,4,1,5,1
97346,1,2,1,1,5,3,1,3
101675,4,1,3,2,2,3,4,1
70345,1,1,4,1,5,2,1,2
103336,1,3,3,2,2,5,2,4
88537,4,2,2,2,1,4,5,1
107027,2,4,2,3,3,4,2,2
82116,2,1,1,4,4,3,2,3
115359,4,5,3,5,2,2,3,3
95427,1,2,2,2,2,1,1,2
59931,5,2,1,4,3,3,1,2
69989,5,3,2,4,3,3,1,1
114029,3,5,2,4,1,4,1,1
104490,3,4,3,5,1,2,4,2
95216,2,4,5,2,3,2,4,2
81238,2,5,4,3,3,2,3,2
98153,5,2,2,2,1,2,1,2
96749,3,2,5,1,1,2,4,4
63974,4,2,2,2,4,2,5,4
107206,5,4,2,2,1,2,4,2
87557,5,4,4,3,3,4,2,2
81379,4,5,4,4,1,4,1,4
58870,5,5,1,1,5,4,2,1
84991,1,4,2,3,2,1,3,5
109084,2,3,3,5,2,5,2,3
75858,3,1,1,4,1,5,2,4
75002,2,3,1,3,1,3,5,1
59735,4,1,3,3,1,1,2,1
85265,4,1,1,2,4,2,1,4
86221,4,4,3,3,3,2,4,4
86388,3,5,4,2,5,5,4,3
86107,3,4,5,1,4,2,1,5
91631,4,1,2,2,2,1,3,5
86676,5,2,4,2,4,4,2,4
65888,2,4,1,2,2,4,1,5
104976,4,5,1,3,1,4,1,5
105198,4,3,3,5,5,3,4,3
86853,3,4,5,2,1,3,2,4
73000,2,1,5,5,3,5,3,4
87510,2,3,3,2,5,1,3,5
84223,4,3,4,1,5,5,1,2
100297,4,4,1,1,4,1,4,5
94828,4,1,5,3,1,4,1,5
83977,5,1,1,5,1,5,4,1
67391,1,3,4,2,3,2,3,2
108999,5,5,2,5,1,2,3,3
107569,5,1,5,5,4,3,4,4
92827,5,1,4,4,3,1,1,5
66518,2,2,4,5,1,5,1,2
113190,1,5,5,3,1,5,1,5
74276,4,3,4,3,2,3,3,3
114169,3,5,5,2,1,3,2,2
109319,5,1,5,4,3,1,4,5
73799,5,3,2,3,2,3,5,1
90099,4,4,4,1,1,5,3,5
67799,1,5,1,1,1,1,3,3
64086,5,3,5,2,5,4,4,5
79630,2,2,5,5,4,4,1,1
107594,5,2,4,3,3,2,2,1
84607,3,5,3,1,3,4,4,3
87360,2,3,2,2,5,1,1,2
91536,1,1,4,4,5,2,4,4
95113,2,5,3,5,1,2,2,3
75946,2,1,3,5,2,1,5,4
68317,3,4,4,1,1,1,2,1
58800,5,2,1,2,5,4,3,1
113631,4,2,2,4,5,4,3,2
101778,4,2,1,3,2,4,2,1
89193,1,3,1,1,2,2,3,3
115297,5,3,1,4,5,4,3,4
100365,5,2,4,4,5,1,2,3
59193,5,5,1,1,2,3,1,4
92994,2,1,1,5,1,2,1,5
77296,3,1,5,1,4,4,4,3
59705,1,2,1,3,2,5,3,4
106531,4,2,3,3,1,1,4,3
99088,3,1,1,4,1,5,2,4
68838,3,4,5,5,1,5,4,3
76068,4,5,2,4,3,4,1,1
83800,5,3,2,5,3,5,1,2
86337,1,4,3,1,5,2,1,4
115114,1,3,5,3,3,3,4,3
98302,3,1,5,2,3,1,1,1
85124,5,1,4,2,2,1,2,2
108471,5,1,5,3,2,3,3,4
70275,5,2,4,5,4,4,5,4
105790,2,3,5,2,1,3,3,4
81041,3,1,1,5,5,1,2,4
87029,4,4,4,2,3,1,2,4
88199,4,2,5,4,3,2,1,4
110634,1,5,4,3,3,2,3,4
73871,1,5,5,1,4,2,4,5
107646,3,4,2,3,4,4,2,5
75752,3,2,5,2,4,2,5,4
79191,3,1,5,3,4,4,3,5
77102,4,5,2,4,2,5,5,1
82163,3,2,1,1,2,4,2,1
88300,2,3,5,2,4,4,5,3
112445,3,1,2,1,3,2,2,5
98147,3,3,5,1,2,4,1,4
63590,4,3,1,3,4,2,3,2
83477,1,3,4,5,1,2,5,5
107668,3,1,1,4,2,5,4,1
89197,4,4,1,3,4,3,3,3
100598,1,5,5,1,5,5,2,1
99048,3,1,1,1,3,1,4,4
113018,4,4,2,4,2,1,1,3
67586,1,2,1,3,2,1,3,2
103317,4,5,4,5,1,3,1,4
99520,2,1,1,5,2,4,3,5
76480,4,5,2,1,3,1,3,5
94076,5,5,3,5,3,4,1,4
90303,2,4,1,2,5,4,1,4
101183,1,2,2,3,3,5,1,1
105255,2,3,5,3,3,5,1,2
68579,2,3,2,4,2,4,3,5
81365,5,1,3,2,2,2,3,4
101419,4,1,1,3,4,3,1,5
102461,4,5,2,5,5,4,4,4
79497,1,3,4,2,5,5,2,4
67684,4,3,2,4,2,5,4,2
67311,3,3,2,4,5,2,3,1
85111,5,3,4,4,2,2,2,3
68625,2,1,4,2,5,1,4,1
58434,4,5,3,2,2,5,2,4
87292,1,2,3,2,2,2,1,1
63339,1,3,3,3,4,5,1,4
85801,5,3,5,3,4,5,5,5
69872,4,5,5,2,1,3,3,4
110999,4,4,4,4,5,1,4,5
70910,2,1,3,4,4,5,3,4
114887,2,1,4,1,3,2,1,2
83500,1,4,3,1,2,5,5,3
91967,2,4,1,5,3,3,5,5
107349,2,5,4,1,5,4,2,3
97283,3,5,3,5,5,5,2,3
86064,4,2,4,5,2,3,2,3
95726,2,2,2,3,4,3,5,5
86734,3,5,2,5,2,1,1,4
73365,1,4,3,4,4,3,5,4
82561,1,4,4,4,4,1,3,1
59937,1,1,2,4,3,1,2,4
114996,2,3,1,4,2,1,5,1
66297,5,3,3,2,4,4,4,1
107729,4,2,1,3,3,4,4,4
59776,4,3,5,2,1,4,2,2
91961,3,5,1,3,4,2,2,1
75631,4,2,4,2,5,5,5,2
109798,5,1,3,2,1,5,5,4
91270,4,3,4,5,3,5,5,2
91731,5,1,2,2,1,3,3,3
77705,4,1,1,2,4,5,4,2
101003,2,2,3,1,1,4,4,3
90067,5,2,2,1,2,1,4,1
86259,4,5,1,1,3,4,5,5
77845,5,2,2,1,3,2,5,3
73038,3,4,4,1,5,2,2,5
79263,1,1,5,1,5,1,1,3
114003,1,3,4,5,1,3,2,1
111911,3,4,3,5,4,2,1,5
74702,1,1,4,2,5,2,4,4
99603,1,1,1,1,1,2,3,5
60177,4,1,2,4,2,2,5,2
72840,4,2,4,5,5,5,3,1
111880,5,1,4,2,4,2,3,3
107126,4,1,2,1,5,4,1,2
86129,3,4,3,1,2,5,3,5
71972,5,2,1,3,4,4,2,4
100571,2,4,3,4,3,2,5,5
77022,1,5,4,2,3,5,2,5
110320,2,3,1,3,3,4,2,2
109331,2,3,2,2,4,5,5,4
104206,2,4,2,1,1,2,4,4
94211,4,5,2,3,5,4,5,4
75698,3,1,5,4,3,4,2,4
110103,4,4,2,5,3,1,2,3
113171,1,3,4,5,3,4,4,2
73344,2,5,4,1,4,2,3,4
85299,1,5,2,4,5,3,3,1
78183,2,1,5,2,4,5,5,3
81487,5,2,5,5,1,4,5,3
77561,4,5,1,1,4,3,2,2
60740,4,3,1,1,2,5,4,1
59922,3,2,1,3,2,4,2,2
94623,2,2,5,1,5,5,1,4
63127,1,1,5,1,2,4,1,5
96800,3,3,3,3,3,5,3,5
59402,3,5,4,3,5,4,3,1
66232,3,3,2,4,4,5,3,2
103740,3,2,5,5,4,4,3,2
104426,2,3,1,4,4,3,1,3
104154,5,4,5,2,5,4,4,1
97900,3,5,5,1,1,4,2,3
81144,1,2,4,2,4,5,3,5
59327,1,3,1,4,4,3,1,1
112567,4,3,5,3,2,2,4,1
83615,2,4,1,4,5,4,4,1
77107,2,5,2,2,4,3,2,3
88691,5,1,3,4,1,1,3,4
82685,4,5,4,3,3,5,4,5
65710,1,3,1,5,5,2,1,5
77932,5,2,3,4,2,2,4,1
112288,3,1,2,4,4,3,1,5
80794,1,4,5,2,1,2,3,3
73442,3,3,4,1,5,2,1,5
108016,2,4,2,5,5,3,2,5
89229,1,1,4,2,3,4,1,4
69634,1,5,5,3,5,5,4,4
80798,1,5,3,5,4,5,1,1
67371,1,2,1,1,2,2,4,3
62947,4,5,5,3,1,1,2,2
61489,2,3,3,5,3,4,5,2
108606,3,4,1,3,3,5,2,4
59061,5,2,4,3,3,3,1,2
70304,4,1,3,4,1,1,2,2
66007,4,3,5,2,4,5,1,4
103682,4,3,5,3,3,3,4,3
100776,3,4,1,4,3,5,5,2
96676,4,5,3,5,3,3,3,5
89708,5,5,3,3,4,2,3,5
97423,3,4,4,4,3,2,5,5
72526,1,1,2,3,3,4,1,2
87261,4,3,1,2,1,4,3,5
84865,5,1,1,1,4,2,2,2
110893,3,5,2,2,2,2,2,2
96632,4,5,3,5,3,1,4,5
64628,2,3,3,5,3,3,3,5
66961,2,5,5,5,3,5,1,1
65749,2,4,2,2,1,4,4,5
92319,5,4,5,2,3,1,5,3
113088,3,2,2,3,2,3,1,2
80558,1,3,2,2,3,3,5,2
73299,2,3,2,5,1,2,2,5
94171,3,2,3,5,3,3,4,4
62000,2,2,3,3,2,4,2,5
101431,5,5,1,4,3,3,3,3
83285,3,1,2,2,2,3,4,1
64871,3,3,4,3,1,5,1,2
61220,1,4,1,1,1,3,3,3
87472,5,4,3,5,3,5,4,2
83039,3,3,4,3,4,2,2,5
84304,5,4,4,3,1,4,5,5
70957,2,2,5,3,4,1,4,4
109408,4,4,2,4,4,1,1,2
105369,4,5,5,2,4,4,5,5
81981,2,2,3,5,2,3,3,5
61840,1,2,2,5,2,4,2,3
75555,4,3,4,1,3,3,2,1
89321,4,1,2,2,1,4,4,3
112301,2,5,1,4,4,5,3,2
107240,3,5,3,4,5,5,3,5
59254,2,4,2,1,4,2,5,4
78189,3,5,5,4,2,4,3,4
101982,5,2,3,2,2,1,3,1
85910,3,2,4,3,3,5,3,1
59136,2,3,4,2,4,5,4,2
67993,2,3,2,3,1,5,2,5
99751,3,3,5,1,4,1,5,4
83683,5,4,1,2,2,1,4,4
72372,5,2,3,1,4,4,2,3
86637,3,4,4,5,3,4,4,4
92761,5,3,5,5,4,2,2,2
115573,1,2,5,4,3,2,4,5
99716,4,3,3,3,3,2,3,4
112923,4,5,1,1,5,2,2,4
70988,2,1,2,2,4,2,5,5
97413,5,4,4,2,4,4,1,4
111266,4,5,3,4,4,2,1,1
113635,2,5,1,5,3,5,2,4
100947,3,4,1,3,1,2,3,3
111339,1,1,2,3,4,1,1,2
59778,1,1,2,1,3,3,3,4
92627,5,4,3,1,1,3,2,1
90502,3,1,2,5,1,4,4,1
110772,4,5,2,5,1,2,1,4
97940,3,5,1,4,2,5,5,2
113949,5,4,2,2,2,4,3,5
77344,1,4,1,2,4,1,4,4
94493,3,1,1,1,3,2,3,1
65908,1,5,1,4,4,3,2,3
83536,2,4,3,2,3,3,4,1
80815,2,5,3,2,2,5,2,3
86566,2,1,1,1,1,5,5,5
90233,4,3,5,2,5,5,3,3
80588,3,1,1,2,5,2,4,5
79611,5,5,4,5,4,4,1,4
100832,2,4,2,3,1,1,2,2
114932,3,2,4,3,3,4,2,5
79928,2,1,1,1,1,3,3,1
96480,3,5,3,5,4,5,4,5
76851,3,5,2,2,5,1,4,4
85162,5,4,1,2,2,5,4,4
99754,5,3,5,3,2,1,3,1
91590,2,1,1,4,1,4,3,2
109399,4,4,5,2,4,2,5,3
100024,5,3,1,2,1,2,4,5
102896,5,2,4,4,4,2,2,1
86608,3,1,5,2,1,4,1,4
108691,3,5,2,4,4,2,4,3
59395,2,4,3,5,1,5,4,3
77189,1,3,5,1,2,2,5,3
61366,4,5,4,2,1,3,5,1
88767,2,4,2,1,4,2,4,2
61673,3,1,1,5,1,2,4,5
103185,5,4,4,5,1,5,5,1
97511,3,4,3,3,1,3,5,5
82923,1,4,1,4,3,4,2,2
59644,1,4,3,3,5,4,1,2
95757,2,3,1,2,1,3,3,4
61763,5,1,2,2,5,3,2,1
59108,1,1,2,1,2,5,2,4
87554,5,3,2,3,3,2,3,3
75045,4,3,4,1,3,3,5,5
92685,5,5,1,2,2,2,4,4
96294,1,1,2,2,5,2,5,1
75324,3,5,5,4,3,5,2,3
65397,4,1,3,5,5,3,3,1
87215,3,4,5,1,1,2,2,4
100687,1,3,3,5,4,2,1,5
97518,4,1,3,5,3,2,5,1
98831,1,2,5,4,4,3,2,3
111752,1,3,1,1,2,3,1,3
95848,3,4,5,5,2,4,2,5
65560,5,4,1,3,1,4,1,4
107343,3,1,2,3,2,2,1,1
68584,3,4,2,4,4,4,4,1
64049,5,4,3,2,5,5,1,5
102204,1,1,2,3,2,5,2,3
91129,2,3,3,3,4,1,1,1
64595,5,4,3,3,2,3,1,5
114299,1,2,4,5,5,2,2,4
96240,5,5,3,4,3,1,3,5
114503,5,1,3,4,2,4,4,4
102299,4,1,5,5,2,3,4,3
87174,4,4,5,3,1,5,5,1
77580,1,5,5,1,1,5,2,1
72163,3,2,3,3,3,2,3,3
90899,4,5,3,3,5,1,4,4
114090,3,4,5,2,3,3,5,3
103828,1,3,2,2,3,3,2,3
90364,5,4,5,3,2,3,5,5
77492,2,4,2,5,3,4,4,2
108605,5,1,2,2,5,3,3,4
63739,1,2,3,4,2,4,4,1
82536,2,5,4,5,1,2,5,1
99102,5,3,1,5,1,1,3,4
63373,5,4,2,3,5,1,4,4
101584,2,1,4,4,4,1,1,4
71387,3,1,2,5,2,3,4,3
62599,1,1,3,2,5,2,2,1
83144,3,4,3,4,1,2,4,5
109494,1,1,5,2,5,2,2,3
91545,3,1,3,4,2,2,2,4
74592,5,1,5,3,3,5,5,5
66230,1,1,5,2,3,1,3,5
113258,1,2,5,4,2,3,5,1
98096,2,3,4,2,2,3,3,4
108559,1,1,3,2,3,4,1,4
85782,1,1,4,1,1,1,3,3
82926,4,5,4,5,5,3,5,4
70094,3,2,3,4,5,5,5,1
70078,2,4,5,3,2,1,1,4
85977,2,5,1,1,1,2,5,5
84851,2,2,1,5,3,2,2,1
68886,3,1,4,3,3,2,2,1
84222,2,3,4,5,4,2,3,3
102533,4,4,3,2,3,3,3,3
62538,2,2,5,5,2,3,2,4
62659,1,2,5,5,3,5,1,1
67978,3,2,2,1,2,5,4,1
99917,5,3,2,3,4,4,5,5
104096,4,5,4,4,5,5,4,3
104302,3,2,4,2,3,2,3,5
93626,1,2,4,5,2,5,1,4
95965,1,3,2,3,1,2,5,2
108807,1,4,1,1,3,2,2,5
79967,5,4,5,4,1,5,2,5
110285,3,3,2,1,5,4,1,2
101036,1,3,1,1,3,4,5,4
97264,1,5,5,4,1,2,2,3
99540,2,4,1,2,3,1,3,3
68726,5,3,1,3,4,5,2,3
93885,1,3,1,2,4,1,4,2
73087,4,1,1,3,3,4,5,3
93167,3,4,4,2,4,4,4,5
86234,4,1,5,2,4,3,4,1
58281,4,5,2,3,5,1,2,4
78219,1,4,3,3,3,4,3,1
90077,5,2,1,4,3,1,1,5
72181,2,1,2,4,1,5,3,5
97598,2,5,4,5,5,2,4,4
111426,1,5,4,3,2,5,2,3
68160,3,4,5,3,5,4,2,5
89612,3,3,1,4,5,4,1,3
63011,4,1,2,4,5,5,5,5
113614,1,4,2,4,4,4,3,1
68517,5,3,5,3,5,3,1,4
63451,2,3,2,5,1,5,5,2
88254,5,5,3,2,5,5,5,4
108841,1,4,1,3,4,4,5,4
106101,2,1,3,2,3,3,2,2
107335,5,1,2,5,1,3,4,2
83048,1,5,4,1,5,4,5,2
82577,3,4,4,1,3,1,2,3
112139,5,2,5,5,4,1,5,4
84199,5,1,4,4,2,3,1,3
74722,1,2,4,2,1,2,4,1
79763,4,3,4,3,4,3,4,5
94027,4,4,2,2,2,4,1,4
110338,5,2,3,5,4,1,1,3
94908,5,4,3,2,1,1,1,3
71629,5,5,2,1,4,1,1,5
96015,3,3,5,1,4,3,5,2
58366,2,4,4,4,5,5,5,2
114253,1,2,1,4,3,1,3,1
89637,1,5,3,2,1,2,1,2
97817,1,5,5,4,2,2,2,5
59114,1,1,3,2,1,5,4,1
79847,5,3,1,2,3,4,5,3
60851,3,4,1,3,4,3,4,2
107249,3,1,5,1,3,2,3,4
113450,2,2,3,2,3,4,2,4
98832,2,1,5,1,4,3,3,1
98082,5,4,4,1,2,5,1,4
64575,3,4,2,5,4,1,1,5
78182,2,1,1,5,1,1,5,4
71563,1,4,5,1,2,2,2,5
70777,3,1,3,2,3,2,4,5
112994,1,4,2,1,5,2,2,4
67780,2,5,2,3,2,3,2,3
63660,4,5,4,4,4,1,3,3
66646,5,4,3,3,5,3,3,1
98854,4,5,5,4,1,3,2,1
96472,3,1,1,1,2,2,5,5
96719,4,3,4,1,4,1,1,4
115415,2,3,3,1,5,2,5,4
66749,2,4,4,2,4,2,3,1
100277,3,4,5,1,1,3,1,4
62378,2,3,3,1,3,3,5,5
81900,5,2,4,1,5,4,1,4
68146,4,4,4,4,1,4,4,1
68968,3,4,3,2,1,3,5,2
92045,3,2,3,2,2,2,2,5
72575,2,5,5,5,1,5,4,1
68255,5,1,5,1,4,1,5,2
